machine,timestamp,temperature,vibration,humidity,pressure,energy_consumption,machine_status,anomaly_flag,predicted_remaining_life,failure_type,downtime_risk,maintenance_required
PKS8,2025-02-04 07:10:00,76.18,10.96,42.82,4.98,2.67,Running,No,301,Normal,0.0,No
GJR5,2025-02-12 12:44:00,74.92,44.52,42.29,4.3,1.62,Running,No,276,Normal,0.0,No
YDH6,2025-01-05 02:41:00,73.8,64.94,41.65,3.4,1.6,Running,No,358,Normal,0.0,No
DVO46,2025-02-17 07:44:00,68.74,80.46,46.65,4.26,1.5,Running,Yes,28,Normal,1.0,Yes
XEP19,2025-01-05 07:24:00,70.09,66.36,60.94,2.54,1.08,Running,No,73,Normal,0.0,No
SAC1,2025-01-04 12:10:00,62.62,79.41,72.94,4.76,2.09,Running,No,329,Normal,,No
EZO29,2025-01-26 19:41:00,60.12,85.32,50.73,1.95,4.82,Running,Yes,14,Normal,,Yes
JJF2,2025-02-03 12:20:00,76.27,43.98,79.81,4.29,0.67,Running,No,34,Normal,0.0,No
BJB18,2025-02-06 03:31:00,59.15,53.61,64.63,2.27,4.79,Running,No,374,Normal,,No
PKS8,2025-01-18 02:38:00,77.36,29.16,64.93,1.39,3.72,Running,No,205,Normal,,No
GSR32,2025-01-18 12:03:00,75.51,37.66,60.97,4.15,3.59,Running,No,141,Normal,0.0,No
IOT24,2025-01-04 03:11:00,75.47,69.71,58.88,1.7,4.58,Running,No,450,Normal,0.0,No
HJG23,2025-01-14 04:46:00,77.83,55.79,41.54,2.6,4.68,Running,No,319,Normal,0.0,No
FPO41,2025-02-14 03:36:00,67.0,68.2,61.69,3.23,1.52,Running,No,457,Normal,,No
OQN3,2025-01-27 13:29:00,63.56,54.4,41.11,4.01,0.88,Running,No,426,Normal,0.0,No
FPQ39,2025-02-09 14:53:00,74.33,62.59,43.32,3.05,4.93,Running,No,177,Normal,,No
GUK33,2025-03-02 16:56:00,80.21,68.25,58.51,2.93,2.89,Running,No,403,Normal,0.0,No
VIR30,2025-02-08 05:39:00,69.05,25.14,65.2,3.68,3.21,Running,No,453,Normal,,No
IOT24,2025-03-02 15:09:00,69.75,39.06,74.54,4.3,3.32,Running,No,470,Normal,,No
ANO21,2025-03-08 22:23:00,69.18,67.2,77.03,3.73,2.49,Running,No,402,Normal,,No
QJN15,2025-02-10 09:51:00,75.95,80.06,57.41,1.13,3.76,Running,Yes,48,Normal,1.0,Yes
EZO29,2025-02-08 14:10:00,67.92,51.4,37.13,1.18,4.67,Running,No,339,Normal,,No
SIQ9,2025-01-28 23:19:00,71.26,67.72,73.17,3.11,4.9,Running,No,420,Normal,0.0,No
JJF2,2025-03-08 12:42:00,74.71,47.01,69.37,2.03,3.54,Running,No,201,Normal,,No
XEP19,2025-01-11 13:44:00,80.14,55.32,74.03,1.18,2.18,Running,No,232,Normal,,No
RFF14,2025-03-04 17:52:00,73.33,61.75,64.58,3.28,4.72,Idle,No,128,Normal,0.0,No
MEO40,2025-01-24 19:36:00,57.0,43.03,49.39,4.33,2.72,Running,No,495,Normal,0.0,No
DHW47,2025-01-17 12:03:00,46.93,20.65,74.77,3.72,4.31,Idle,No,102,Normal,0.0,No
CJL17,2025-02-21 06:42:00,65.51,71.31,44.42,4.58,4.29,Idle,No,445,Normal,0.0,No
OWX49,2025-02-21 00:40:00,74.63,47.54,38.01,2.35,1.48,Running,No,439,Normal,,No
DHW47,2025-02-13 17:31:00,65.93,28.79,76.87,4.57,1.59,Running,No,402,Normal,,No
QYD25,2025-03-08 02:25:00,58.57,35.33,71.99,3.15,0.95,Running,No,423,Normal,,No
PKS8,2025-03-08 16:14:00,74.7,67.25,65.04,4.09,4.0,Running,No,460,Normal,,No
IOT24,2025-03-03 18:10:00,60.79,50.38,32.7,1.56,3.06,Running,No,326,Normal,0.0,No
ZKP13,2025-01-23 20:04:00,82.45,43.56,31.87,4.51,1.05,Running,No,76,Normal,0.0,No
QNJ7,2025-01-06 08:00:00,45.55,71.71,32.22,3.96,4.09,Running,No,345,Normal,0.0,No
QYD25,2025-02-03 08:46:00,82.27,52.5,36.49,2.65,2.39,Running,No,357,Normal,,No
XEP19,2025-01-21 17:40:00,81.97,43.7,30.97,1.58,1.17,Idle,No,417,Normal,0.0,No
ANO21,2025-02-07 14:13:00,69.05,31.49,61.42,2.4,1.19,Running,No,435,Normal,0.0,No
OJS11,2025-02-23 12:39:00,66.29,55.56,60.48,3.89,2.5,Running,No,13,Normal,0.0,Yes
PKS8,2025-02-11 00:22:00,87.05,79.08,54.88,2.87,3.34,Running,No,397,Normal,,No
FPO41,2025-02-20 13:22:00,83.5,60.44,64.92,2.72,3.34,Running,No,102,Normal,,No
BPQ42,2025-03-10 22:07:00,79.41,39.74,68.34,3.17,1.74,Running,No,138,Normal,,No
PXA26,2025-02-25 23:28:00,75.93,59.61,36.83,3.73,3.57,Running,No,129,Normal,0.0,No
MEO40,2025-01-20 15:47:00,72.51,41.11,73.15,3.14,4.17,Running,No,142,Normal,,No
ZKP13,2025-01-03 08:40:00,73.6,39.63,60.72,3.5,4.12,Running,No,462,Normal,0.0,No
FPO41,2025-01-16 17:25:00,78.66,59.83,55.05,2.54,4.01,Running,No,177,Normal,,No
RFF14,2025-01-16 21:36:00,77.06,69.06,47.2,3.57,2.02,Running,No,29,Normal,,No
QYD25,2025-01-13 15:15:00,64.41,22.81,72.45,3.56,4.83,Idle,No,368,Normal,,No
EZO29,2025-01-04 16:41:00,77.24,56.86,51.37,2.41,1.69,Running,No,92,Normal,,No
EZO29,2025-03-03 13:34:00,66.46,42.93,45.36,2.15,4.3,Failure,No,459,Vibration Issue,,Yes
DCB34,2025-02-28 12:40:00,86.38,52.18,62.99,2.22,4.09,Failure,No,81,Vibration Issue,0.0,Yes
CJL17,2025-01-04 22:10:00,82.73,57.02,43.59,3.95,3.63,Failure,No,76,Vibration Issue,0.0,Yes
QSA35,2025-02-03 00:34:00,78.99,55.53,45.72,4.19,2.3,Failure,No,13,Vibration Issue,,Yes
QSA35,2025-03-02 21:33:00,76.03,50.61,68.2,4.74,3.21,Failure,No,71,Vibration Issue,0.0,Yes
OWX49,2025-01-30 22:58:00,75.94,59.49,60.25,2.02,4.9,Failure,No,363,Vibration Issue,0.0,Yes
ANO21,2025-01-24 06:45:00,63.94,66.99,66.55,1.8,2.03,Failure,No,477,Vibration Issue,0.0,Yes
BBS16,2025-02-09 17:02:00,81.83,43.69,73.19,4.12,3.71,Failure,No,235,Vibration Issue,,Yes
OLM37,2025-01-09 23:36:00,66.56,45.73,38.81,4.49,4.55,Failure,No,119,Vibration Issue,0.0,Yes
BPQ42,2025-01-21 02:08:00,50.34,63.85,70.97,4.96,3.02,Failure,No,312,Vibration Issue,,Yes
YDH6,2025-01-08 09:51:00,81.03,60.91,66.9,2.75,0.75,Failure,No,66,Vibration Issue,0.0,Yes
QJN15,2025-02-16 22:14:00,72.72,35.95,50.35,4.78,1.33,Failure,No,132,Vibration Issue,,Yes
JRJ12,2025-01-18 21:39:00,76.78,39.62,49.19,3.46,4.86,Failure,No,281,Vibration Issue,0.0,Yes
TVG50,2025-02-01 07:27:00,88.31,47.3,59.45,3.56,1.94,Failure,No,175,Vibration Issue,,Yes
FPQ39,2025-01-13 18:51:00,67.16,65.59,78.41,3.97,4.86,Failure,No,453,Vibration Issue,0.0,Yes
OZU38,2025-02-24 03:17:00,78.13,48.15,51.87,4.11,2.64,Failure,No,307,Vibration Issue,0.0,Yes
OQN3,2025-01-22 04:41:00,77.6,52.46,53.37,4.31,2.2,Failure,No,72,Vibration Issue,0.0,Yes
FPO41,2025-01-09 17:28:00,78.16,28.1,41.18,4.76,4.65,Failure,No,118,Vibration Issue,,Yes
SAC1,2025-03-06 14:18:00,72.65,59.49,76.46,1.94,1.44,Failure,No,28,Vibration Issue,0.0,Yes
QSA35,2025-01-13 00:23:00,82.63,62.52,34.37,4.73,1.93,Failure,No,104,Vibration Issue,0.0,Yes
SAC1,2025-02-26 07:15:00,77.71,53.56,30.65,4.63,4.8,Failure,No,332,Vibration Issue,0.0,Yes
CJL17,2025-02-22 09:11:00,74.71,24.57,76.36,1.97,3.99,Failure,No,443,Vibration Issue,,Yes
TVG50,2025-01-08 03:47:00,68.7,51.73,40.1,1.73,0.62,Failure,No,489,Vibration Issue,0.0,Yes
RFF14,2025-02-26 10:31:00,74.1,71.26,47.96,4.58,4.83,Failure,No,287,Vibration Issue,0.0,Yes
OLM37,2025-02-04 04:41:00,76.57,76.64,50.93,2.15,2.18,Failure,No,207,Vibration Issue,0.0,Yes
TVG50,2025-01-01 08:51:00,66.78,62.93,73.18,4.32,4.82,Failure,No,240,Vibration Issue,,Yes
AOE45,2025-01-08 10:47:00,73.42,58.6,61.85,2.57,4.38,Failure,No,156,Vibration Issue,,Yes
OJS11,2025-01-10 08:54:00,80.52,56.12,46.02,3.92,0.91,Failure,No,28,Vibration Issue,,Yes
BBS16,2025-03-05 20:40:00,85.97,64.57,52.43,4.08,2.54,Failure,No,255,Vibration Issue,0.0,Yes
DCB34,2025-02-28 00:01:00,63.13,66.13,65.45,4.06,4.34,Failure,No,299,Vibration Issue,0.0,Yes
DHW47,2025-01-05 05:28:00,66.62,76.83,35.04,1.44,3.39,Failure,No,372,Vibration Issue,0.0,Yes
IOT24,2025-01-03 06:11:00,93.26,42.72,51.06,3.48,2.58,Failure,Yes,12,Vibration Issue,,Yes
ANO21,2025-03-06 06:41:00,78.7,58.41,65.79,3.23,4.08,Failure,No,242,Vibration Issue,0.0,Yes
QNJ7,2025-01-22 12:56:00,74.02,59.34,57.4,3.29,2.39,Failure,No,185,Vibration Issue,0.0,Yes
QNJ7,2025-01-16 15:44:00,70.78,33.79,79.73,3.94,2.13,Failure,No,202,Vibration Issue,,Yes
QSA35,2025-03-05 02:01:00,69.59,63.25,40.01,2.62,1.3,Failure,No,415,Vibration Issue,0.0,Yes
FPQ39,2025-01-25 13:21:00,53.79,0.1,30.56,3.02,1.03,Failure,No,432,Vibration Issue,0.0,Yes
RKL4,2025-01-05 10:42:00,97.65,25.49,57.87,3.99,1.43,Failure,Yes,10,Vibration Issue,1.0,Yes
IJA31,2025-02-27 16:26:00,71.26,44.2,36.51,3.66,0.98,Failure,No,257,Vibration Issue,0.0,Yes
GSR32,2025-01-15 22:00:00,73.8,15.01,43.47,2.73,4.29,Failure,No,397,Vibration Issue,0.0,Yes
CJL17,2025-01-04 17:38:00,60.1,25.28,71.47,1.49,1.2,Failure,No,101,Vibration Issue,,Yes
OWX49,2025-03-09 03:29:00,67.11,12.33,45.49,4.67,1.27,Failure,No,130,Vibration Issue,,Yes
OQN3,2025-02-08 11:40:00,91.72,68.83,31.11,4.54,3.41,,Yes,44,Vibration Issue,,Yes
YDH6,2025-01-06 17:22:00,58.24,40.27,78.2,1.63,2.75,Failure,No,27,Vibration Issue,0.0,Yes
FKF20,2025-03-10 07:42:00,89.98,40.65,66.79,2.97,1.12,Failure,No,407,Vibration Issue,0.0,Yes
WXX28,2025-02-19 23:03:00,58.76,66.98,37.99,3.82,0.62,Failure,No,468,Vibration Issue,0.0,Yes
QSA35,2025-03-08 17:36:00,69.99,72.87,34.76,2.71,0.55,Failure,No,29,Vibration Issue,0.0,Yes
YDH6,2025-01-25 07:41:00,71.69,44.92,78.9,1.6,3.3,Failure,No,125,Vibration Issue,0.0,Yes
DCB34,2025-01-10 14:24:00,63.42,39.72,64.43,3.21,2.08,Failure,No,116,Vibration Issue,0.0,Yes
SAC1,2025-01-07 19:49:00,83.21,54.45,59.32,2.68,2.83,,No,123,Vibration Issue,,Yes
FKF20,2025-03-06 12:19:00,65.02,49.43,58.34,2.53,2.21,Failure,No,233,Vibration Issue,0.0,Yes
YDH6,2025-02-02 05:01:00,67.79,67.94,45.32,1.76,2.53,Failure,No,475,Vibration Issue,0.0,Yes
OQN3,2025-02-20 01:36:00,80.05,63.52,64.57,1.5,3.61,Failure,No,442,Vibration Issue,0.0,Yes
GJR5,2025-01-10 11:26:00,70.52,33.38,78.58,3.5,3.39,Failure,No,20,Vibration Issue,,Yes
WCH43,2025-02-14 13:49:00,64.46,34.75,46.87,3.48,4.87,Failure,No,64,Vibration Issue,,Yes
EZO29,2025-01-26 11:16:00,70.95,21.16,68.11,2.01,4.73,Failure,No,164,Vibration Issue,,Yes
WXX28,2025-02-28 06:35:00,81.24,44.31,30.56,4.05,2.78,Failure,No,111,Vibration Issue,,Yes
IOT24,2025-02-20 23:00:00,80.96,43.66,52.26,4.8,4.31,Failure,No,159,Vibration Issue,0.0,Yes
QSA35,2025-01-29 17:51:00,85.05,76.21,42.01,4.0,3.38,Failure,No,488,Vibration Issue,,Yes
XEP19,2025-03-10 15:08:00,71.81,78.14,40.31,2.47,3.85,Failure,No,383,Vibration Issue,0.0,Yes
RKL4,2025-02-06 10:02:00,65.45,30.43,68.7,3.2,4.09,Failure,No,146,Vibration Issue,0.0,Yes
FPQ39,2025-02-06 04:50:00,77.59,39.22,33.18,2.36,4.45,Failure,No,488,Vibration Issue,0.0,Yes
ZKP13,2025-02-11 00:53:00,74.09,26.87,33.81,2.58,3.72,Failure,No,298,Overheating,0.0,Yes
GJR5,2025-02-27 04:01:00,85.77,64.29,73.65,1.65,2.25,Failure,No,199,Overheating,0.0,Yes
OJS11,2025-01-30 16:58:00,82.01,48.9,68.59,3.1,3.76,Failure,No,375,Overheating,0.0,Yes
YDH6,2025-01-03 10:56:00,64.55,49.56,33.18,3.4,4.65,Failure,No,406,Overheating,0.0,Yes
KGY27,2025-01-27 08:33:00,74.51,45.36,79.1,4.17,1.29,Failure,No,161,Overheating,0.0,Yes
YDH6,2025-01-31 02:28:00,71.82,33.12,44.66,1.86,3.72,Failure,No,45,Overheating,0.0,Yes
OLM37,2025-02-21 15:28:00,62.55,60.84,36.58,2.26,1.3,Failure,No,39,Overheating,0.0,Yes
BBS16,2025-02-28 11:19:00,84.64,66.82,40.42,4.75,3.79,Failure,No,109,Overheating,,Yes
KGY27,2025-03-04 14:52:00,84.25,,50.84,1.81,4.94,Failure,No,419,Overheating,,Yes
IOT24,2025-02-13 18:06:00,74.14,45.83,57.27,1.36,3.12,Failure,No,230,Overheating,,Yes
OZU38,2025-01-03 01:48:00,75.45,60.39,54.55,3.51,4.46,Failure,No,157,Overheating,,Yes
JRJ12,2025-02-06 22:13:00,85.3,76.38,55.81,3.29,2.74,Failure,No,472,Overheating,0.0,Yes
QSA35,2025-02-07 17:20:00,72.78,55.25,47.89,3.43,3.69,Failure,No,395,Overheating,,Yes
OLM37,2025-01-21 03:32:00,77.92,63.21,37.16,3.59,2.66,Failure,No,334,Overheating,,Yes
BPQ42,2025-01-05 08:00:00,78.75,59.02,30.52,1.68,2.69,Failure,No,389,Overheating,0.0,Yes
AGF22,2025-01-26 08:30:00,65.55,69.3,68.66,2.41,2.33,Failure,No,137,Overheating,,Yes
SIQ9,2025-01-21 00:33:00,49.63,56.67,33.97,1.89,1.73,Failure,No,369,Overheating,0.0,Yes
VIR30,2025-03-11 04:50:00,75.19,46.53,42.29,2.1,3.15,Failure,No,16,Overheating,,Yes
ZKP13,2025-01-22 02:36:00,85.19,16.47,51.7,4.26,0.91,Failure,No,101,Overheating,,Yes
WXX28,2025-01-13 23:30:00,62.98,58.0,30.71,2.66,3.21,Failure,No,163,Overheating,0.0,Yes
OWX49,2025-02-13 03:03:00,73.19,41.38,31.9,4.8,4.97,Failure,No,362,Overheating,0.0,Yes
GJR5,2025-01-09 00:40:00,74.34,61.65,46.88,3.15,0.84,Failure,No,159,Overheating,,Yes
CJL17,2025-03-06 01:07:00,69.53,50.42,50.4,2.03,0.79,Failure,No,418,Overheating,0.0,Yes
IOT24,2025-03-02 13:55:00,74.48,77.49,61.97,3.74,1.63,Failure,No,482,Overheating,,Yes
TVG50,2025-03-08 23:34:00,64.41,37.99,31.25,1.54,4.2,Failure,No,80,Overheating,0.0,Yes
EZO29,2025-01-15 07:36:00,83.51,71.39,47.05,1.21,4.92,Failure,No,473,Overheating,0.0,Yes
ZKP13,2025-01-17 00:21:00,76.67,54.31,77.69,2.59,2.1,Failure,No,244,Overheating,0.0,Yes
ANO21,2025-02-19 11:24:00,72.09,44.24,68.37,4.23,0.62,Failure,No,72,Overheating,0.0,Yes
FKF20,2025-02-23 04:04:00,88.99,50.31,30.54,1.57,4.92,Failure,No,166,Overheating,0.0,Yes
PXA26,2025-02-08 17:06:00,63.54,66.07,69.34,1.75,3.34,Failure,No,86,Overheating,0.0,Yes
BJB18,2025-02-20 11:36:00,74.52,33.34,60.39,3.15,2.05,Failure,No,36,Overheating,0.0,Yes
SIQ9,2025-01-07 19:38:00,75.44,42.17,66.83,3.82,4.27,Failure,No,11,Overheating,0.0,Yes
RHH44,2025-02-14 11:52:00,82.73,14.3,46.32,4.73,2.15,Failure,No,186,Overheating,,Yes
OLM37,2025-01-02 21:12:00,82.76,60.96,41.59,2.09,2.61,Failure,No,137,Overheating,,Yes
WCH43,2025-02-12 20:38:00,82.27,83.66,57.32,3.63,4.91,Failure,Yes,1,Overheating,1.0,Yes
IOT24,2025-01-24 17:08:00,,31.13,63.96,2.84,4.98,Failure,No,29,Overheating,,Yes
VIR30,2025-02-19 12:58:00,74.72,60.56,49.29,1.39,3.82,Failure,No,286,Overheating,0.0,Yes
IOT24,2025-01-04 12:20:00,75.25,43.05,30.3,3.16,1.86,Failure,No,79,Overheating,,Yes
DHW47,2025-02-09 00:31:00,74.88,55.47,39.44,2.05,2.33,Failure,No,354,Overheating,,Yes
GJH10,2025-01-27 09:47:00,52.81,55.46,75.49,4.82,3.91,,No,265,Pressure Drop,0.0,Yes
SJO48,2025-01-27 22:39:00,78.0,40.58,55.73,3.36,0.53,Failure,No,384,Pressure Drop,0.0,Yes
ZTG36,2025-02-27 10:12:00,87.11,40.23,46.64,3.77,4.7,Failure,No,318,Pressure Drop,,Yes
OLM37,2025-02-13 20:39:00,67.63,70.58,50.08,2.07,0.92,Failure,No,464,Pressure Drop,,Yes
DHW47,2025-02-10 15:35:00,81.63,36.88,67.23,1.37,4.88,Failure,No,112,Pressure Drop,0.0,Yes
AGF22,2025-01-25 06:34:00,71.09,44.19,39.54,4.62,3.73,Failure,No,496,Pressure Drop,0.0,Yes
DHW47,2025-01-03 08:27:00,60.97,58.41,59.54,1.82,2.8,Failure,No,206,Pressure Drop,,Yes
GJR5,2025-02-19 15:37:00,81.56,38.64,33.18,4.21,4.35,Failure,No,484,Pressure Drop,0.0,Yes
KGY27,2025-01-02 23:27:00,61.07,61.47,42.65,4.47,1.31,Failure,No,293,Pressure Drop,,Yes
EZO29,2025-02-09 12:46:00,80.58,49.8,48.19,2.68,1.61,Failure,No,275,Pressure Drop,0.0,Yes
RFF14,2025-02-23 06:50:00,61.34,47.22,78.81,1.35,2.69,Failure,No,92,Pressure Drop,0.0,Yes
AGF22,2025-02-12 03:10:00,79.63,58.66,44.54,2.58,0.99,Failure,No,288,Pressure Drop,,Yes
OZU38,2025-02-08 04:37:00,72.39,49.52,75.33,3.17,1.71,Failure,No,199,Pressure Drop,0.0,Yes
HJG23,2025-02-10 17:04:00,69.12,69.6,77.13,1.13,3.51,Failure,No,152,Pressure Drop,,Yes
QSA35,2025-03-01 10:26:00,91.62,48.84,72.05,2.87,0.6,Failure,Yes,12,Pressure Drop,1.0,Yes
TVG50,2025-02-21 16:06:00,77.3,26.7,37.72,2.51,1.25,Failure,No,284,Pressure Drop,0.0,Yes
BPQ42,2025-01-16 21:18:00,69.11,77.38,50.43,3.79,4.36,Failure,No,464,Pressure Drop,,Yes
YDH6,2025-01-18 22:52:00,64.26,61.98,73.8,1.73,2.98,Failure,No,432,Pressure Drop,0.0,Yes
JJF2,2025-02-15 13:23:00,86.35,63.91,56.49,3.19,2.1,Failure,No,64,Pressure Drop,0.0,Yes
OLM37,2025-01-12 22:46:00,67.73,82.25,73.88,4.76,0.54,Failure,Yes,37,Pressure Drop,,Yes
SJO48,2025-03-01 01:42:00,74.73,52.72,49.03,2.31,1.75,Failure,No,35,Pressure Drop,0.0,Yes
GJR5,2025-01-11 15:18:00,79.83,57.27,45.02,4.38,1.98,Failure,No,325,Pressure Drop,0.0,Yes
IJA31,2025-01-10 04:09:00,75.47,61.57,66.08,2.16,4.55,Failure,No,399,Pressure Drop,,Yes
ZKP13,2025-02-25 02:36:00,76.52,58.58,35.03,1.67,2.65,Failure,No,333,Pressure Drop,,Yes
MEO40,2025-01-04 17:32:00,81.42,45.23,64.46,4.26,2.36,Failure,No,303,Pressure Drop,0.0,Yes
ZTG36,2025-02-12 00:37:00,76.66,51.52,77.66,2.46,1.75,Failure,No,150,Pressure Drop,0.0,Yes
GSR32,2025-02-21 05:25:00,79.97,75.63,46.39,2.31,4.05,Failure,No,441,Pressure Drop,0.0,Yes
SJO48,2025-01-18 08:57:00,88.27,52.7,36.93,,0.82,Failure,No,417,Pressure Drop,,Yes
RFF14,2025-01-09 09:06:00,72.9,46.3,79.93,4.61,2.35,Failure,No,334,Pressure Drop,0.0,Yes
OLM37,2025-03-08 20:53:00,62.32,44.6,53.29,2.29,0.76,Failure,No,374,Pressure Drop,,Yes
MEO40,2025-01-09 08:44:00,59.38,41.16,78.13,3.81,3.38,Failure,No,157,Pressure Drop,0.0,Yes
OQN3,2025-03-07 07:53:00,55.06,35.96,71.33,1.65,3.97,Failure,No,483,Pressure Drop,0.0,Yes
HJG23,2025-01-14 14:15:00,73.45,59.58,70.62,2.57,0.75,Failure,No,293,Pressure Drop,0.0,Yes
RHH44,2025-01-07 18:37:00,93.58,32.01,65.86,2.98,3.94,Failure,Yes,6,Pressure Drop,,Yes
SJO48,2025-01-08 06:10:00,,38.16,72.25,2.68,1.02,Failure,No,54,Pressure Drop,0.0,Yes
GSR32,2025-01-20 08:38:00,68.51,84.65,52.23,3.65,0.82,Failure,Yes,32,Pressure Drop,1.0,Yes
RHH44,2025-01-13 20:32:00,77.23,37.06,49.13,2.18,3.98,Failure,No,408,Pressure Drop,0.0,Yes
SJO48,2025-01-21 21:56:00,57.09,61.25,69.71,1.83,1.98,Failure,No,344,Pressure Drop,0.0,Yes
OZU38,2025-01-04 10:08:00,76.99,24.01,35.22,2.95,4.0,Failure,No,127,Pressure Drop,0.0,Yes
DCB34,2025-02-22 04:58:00,71.63,53.54,59.49,3.36,0.84,Failure,No,443,Electrical Fault,0.0,Yes
JJF2,2025-02-07 00:08:00,63.25,58.82,50.62,4.42,3.76,Failure,No,298,Electrical Fault,,Yes
SAC1,2025-01-15 04:07:00,70.42,44.22,64.74,3.79,3.04,Failure,No,434,Electrical Fault,0.0,Yes
BPQ42,2025-02-12 18:16:00,79.25,58.85,30.86,4.64,4.88,Failure,No,271,Electrical Fault,,Yes
GSR32,2025-03-03 22:24:00,67.5,60.89,33.04,1.52,1.57,Failure,No,430,Electrical Fault,0.0,Yes
GJH10,2025-02-08 00:56:00,74.95,77.17,51.61,3.04,3.59,Failure,No,92,Electrical Fault,0.0,Yes
PKS8,2025-02-27 09:53:00,73.01,50.65,42.75,2.03,2.45,Failure,No,236,Electrical Fault,0.0,Yes
JJF2,2025-01-14 17:05:00,68.05,81.31,45.06,2.86,2.35,Failure,Yes,34,Electrical Fault,1.0,Yes
YDH6,2025-01-15 12:13:00,76.0,52.11,35.24,3.39,0.53,Failure,No,373,Electrical Fault,0.0,Yes
IOT24,2025-02-11 07:00:00,71.9,51.11,34.31,4.36,4.53,Failure,No,420,Electrical Fault,0.0,Yes
BBS16,2025-02-11 16:53:00,65.39,47.45,76.58,1.45,4.12,Failure,No,94,Electrical Fault,0.0,
KGY27,2025-01-31 15:31:00,84.58,38.92,59.6,1.04,3.88,Failure,No,200,Electrical Fault,0.0,Yes
IJA31,2025-02-08 21:02:00,78.14,66.2,72.79,3.55,1.75,Failure,No,352,Electrical Fault,,Yes
CJL17,2025-02-11 23:26:00,76.44,44.25,38.98,1.66,0.96,Failure,No,445,Electrical Fault,0.0,Yes
QJN15,2025-02-21 10:26:00,66.7,53.53,60.74,3.77,2.51,Failure,No,282,Electrical Fault,,Yes
QYD25,2025-01-29 05:42:00,83.44,19.77,44.86,2.1,3.69,Failure,No,123,Electrical Fault,0.0,Yes
QSA35,2025-03-07 10:24:00,52.47,36.61,51.97,2.26,2.75,Failure,No,103,Electrical Fault,0.0,Yes
FPQ39,2025-01-25 20:19:00,69.72,80.71,79.88,3.94,4.54,Failure,Yes,7,Electrical Fault,,Yes
FPQ39,2025-02-15 20:32:00,87.86,32.18,51.43,3.62,4.69,Failure,No,478,Electrical Fault,,Yes
ZKP13,2025-02-26 09:32:00,78.46,62.85,58.39,3.47,0.77,Failure,No,287,Electrical Fault,,Yes
